AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
3130	-2144278528	None	false									
3131	-2144277504	None	false									
3132	-2144276480	None	false									
3133	-2144275456	None	false									
3134	-2144274432	None	false									
3135	-2144273408	None	false									
3136	-2144272384	None	false									
3137	-2144271360	None	false									
3138	-2144270336	None	false									
3139	-2144269312	None	false									
3140	-2144268288	None	false									
3141	-2144267264	None	false									
3142	-2144266240	None	false									
3143	-2144265216	None	false									
3144	-2144264192	None	false									
3145	-2144263168	None	false									
3146	-2144262144	None	false									
3147	-2144261120	None	false									
3148	-2144260096	None	false									
3149	-2144259072	None	false									
3150	-2144258048	None	false									
3151	-2144257024	None	false									
3152	-2144256000	None	false									
3153	-2144254976	None	false									
3154	-2144253952	None	false									
3155	-2144252928	None	false									
3156	-2144251904	None	false									
3157	-2144250880	None	false									
3158	-2144249856	None	false									
3159	-2144248832	None	false									
3160	-2144247808	None	false									
3161	-2144246784	None	false									
3162	-2144245760	None	false									
3163	-2144244736	None	false									
3164	-2144243712	None	false									
3165	-2144242688	None	false									
3166	-2144241664	None	false									
3167	-2144240640	None	false									
3168	-2144239616	None	false									
3169	-2144238592	None	false									
3170	-2144237568	None	false									
3171	-2144236544	None	false									
3172	-2144235520	None	false									
3173	-2144234496	None	false									
3174	-2144233472	None	false									
3175	-2144232448	None	false									
3176	-2144231424	None	false									
3177	-2144230400	None	false									
3178	-2144229376	None	false									
3179	-2144228352	None	false									
3180	-2144227328	None	false									
3181	-2144226304	None	false									
3182	-2144225280	None	false									
3183	-2144224256	None	false									
3184	-2144223232	None	false									
3185	-2144222208	None	false									
3186	-2144221184	None	false									
3187	-2144220160	None	false									
3188	-2144219136	None	false									
3189	-2144218112	None	false									
3190	-2144217088	None	false									
3191	-2144216064	None	false									
3192	-2144215040	None	false									
3193	-2144214016	None	false									
3194	-2144212992	None	false									
3195	-2144211968	None	false									
3196	-2144210944	None	false									
3197	-2144209920	None	false									
3198	-2144208896	None	false									
3199	-2144207872	None	false									
3200	-2144206848	None	false									
3201	-2144205824	None	false									
3202	-2144204800	None	false									
3203	-2144203776	None	false									
3204	-2144202752	None	false									
3205	-2144201728	None	false									
3206	-2144200704	None	false									
3207	-2144199680	None	false									
3208	-2144198656	None	false									
3209	-2144197632	None	false									
3210	-2144196608	None	false									
3211	-2144195584	None	false									
3212	-2144194560	None	false									
3213	-2144193536	None	false									
3214	-2144192512	None	false									
3215	-2144191488	None	false									
3216	-2144190464	None	false									
3217	-2144189440	None	false									
3218	-2144188416	None	false									
3219	-2144187392	None	false									
3220	-2144186368	None	false									
3221	-2144185344	None	false									
3222	-2144184320	None	false									
3223	-2144183296	None	false									
3224	-2144182272	None	false									
3225	-2144181248	None	false									
3226	-2144180224	None	false									
3227	-2144179200	None	false									
3228	-2144178176	None	false									
3229	-2144177152	None	false									
3230	-2144176128	None	false									
3231	-2144175104	None	false									
3232	-2144174080	None	false									
3233	-2144173056	None	false									
3234	-2144172032	None	false									
3235	-2144171008	None	false									
3236	-2144169984	None	false									
3237	-2144168960	None	false									
3238	-2144167936	None	false									
3239	-2144166912	None	false									
3240	-2144165888	None	false									
3241	-2144164864	None	false									
3242	-2144163840	None	false									
3243	-2144162816	None	false									
3244	-2144161792	None	false									
3245	-2144160768	None	false									
3246	-2144159744	None	false									
3247	-2144158720	None	false									
3248	-2144157696	None	false									
3249	-2144156672	None	false									
3250	-2144155648	None	false									
3251	-2144154624	None	false									
3252	-2144153600	None	false									
3253	-2144152576	None	false									
3254	-2144151552	None	false									
3255	-2144150528	None	false									
3256	-2144149504	None	false									
3257	-2144148480	None	false									
3258	-2144147456	None	false									
3259	-2144146432	None	false									
3260	-2144145408	None	false									
3261	-2144144384	None	false									
3262	-2144143360	None	false									
3263	-2144142336	None	false									
3264	-2144141312	None	false									
3265	-2144140288	None	false									
3266	-2144139264	None	false									
3267	-2144138240	None	false									
3268	-2144137216	None	false									
3269	-2144136192	None	false									
3270	-2144135168	None	false									
3271	-2144134144	None	false									
3272	-2144133120	None	false									
3273	-2144132096	None	false									
3274	-2144131072	None	false									
3275	-2144130048	None	false									
3276	-2144129024	None	false									
3277	-2144128000	None	false									
3278	-2144126976	None	false									
3279	-2144125952	None	false									
3280	-2144124928	None	false									
3281	-2144123904	None	false									
3282	-2144122880	None	false									
3283	-2144121856	None	false									
3284	-2144120832	None	false									
3285	-2144119808	None	false									
3286	-2144118784	None	false									
3287	-2144117760	None	false									
3288	-2144116736	None	false									
3289	-2144115712	None	false									
3290	-2144114688	None	false									
3291	-2144113664	None	false									
3292	-2144112640	None	false									
3293	-2144111616	None	false									
3294	-2144110592	None	false									
3295	-2144109568	None	false									
3296	-2144108544	None	false									
3297	-2144107520	None	false									
3298	-2144106496	None	false									
3299	-2144105472	None	false									
3300	-2144104448	None	false									
3301	-2144103424	None	false									
3302	-2144102400	None	false									
3303	-2144101376	None	false									
3304	-2144100352	None	false									
3305	-2144099328	None	false									
3306	-2144098304	None	false									
3307	-2144097280	None	false									
3308	-2144096256	None	false									
3309	-2144095232	None	false									
3310	-2144094208	None	false									
3311	-2144093184	None	false									
3312	-2144092160	None	false									
3313	-2144091136	None	false									
3314	-2144090112	None	false									
3315	-2144089088	None	false									
3316	-2144088064	None	false									
3317	-2144087040	None	false									
3318	-2144086016	None	false									
3319	-2144084992	None	false									
3320	-2144083968	None	false									
3321	-2144082944	None	false									
3322	-2144081920	None	false									
3323	-2144080896	None	false									
3324	-2144079872	None	false									
3325	-2144078848	None	false									
3326	-2144077824	None	false									
3327	-2144076800	None	false									
3328	-2144075776	None	false									
3329	-2144074752	None	false									
3330	-2144073728	None	false									
3331	-2144072704	None	false									
3332	-2144071680	None	false									
3333	-2144070656	None	false									
3334	-2144069632	None	false									
3335	-2144068608	None	false									
3336	-2144067584	None	false									
3337	-2144066560	None	false									
3338	-2144065536	None	false									
3339	-2144064512	None	false									
3340	-2144063488	None	false									
3341	-2144062464	None	false									
3342	-2144061440	None	false									
3343	-2144060416	None	false									
3344	-2144059392	None	false									
3345	-2144058368	None	false									
3346	-2144057344	None	false									
3347	-2144056320	None	false									
3348	-2144055296	None	false									
3349	-2144054272	None	false									
3350	-2144053248	None	false									
3351	-2144052224	None	false									
3352	-2144051200	None	false									
