Magic: 04001a1a
Num anim entries: 5442
c50a 0ac5 = S_A_SR_SLb_SubMDisarm
e111 11e1 = S_A_XRSM_SLb_SilverBulletGun
c60a 0ac6 = S_A_XRSM_SLb_ThrowingKnives
c70a 0ac7 = S_D_MR_DSegA_DSegB_L200
c80a 0ac8 = S_D_MR_DSegA_DSegB_R200
c90a 0ac9 = S_D_MR_DSegB_DSegC_L200
ca0a 0aca = S_D_MR_DSegB_DSegC_R200
cb0a 0acb = S_D_MR_DSegCA_DSegCB
cc0a 0acc = S_D_MR_DSegCA_SLb
cd0a 0acd = S_D_MR_DSegCB_DSegCC
ce0a 0ace = S_D_MR_DSegCB_SLb
cf0a 0acf = S_D_MR_DSegCC_DSegCA
d00a 0ad0 = S_D_MR_DSegCC_SLb
d10a 0ad1 = S_D_MR_DSegC_DSegA_L200
d20a 0ad2 = S_D_MR_DSegC_DSegA_R200
d30a 0ad3 = S_D_MR_DSegWA_DSegWB
d40a 0ad4 = S_D_MR_DSegWA_SLb
d50a 0ad5 = S_D_MR_DSegWB_DSegWC
d60a 0ad6 = S_D_MR_DSegWB_SLb
d70a 0ad7 = S_D_MR_DSegWC_DSegWA
d80a 0ad8 = S_D_MR_DSegWC_SLb
d90a 0ad9 = S_D_MR_SLb_DSegCA
da0a 0ada = S_D_MR_SLb_DSegCB
db0a 0adb = S_D_MR_SLb_DSegCC
dc0a 0adc = S_D_MR_SLb_DSegWA
dd0a 0add = S_D_MR_SLb_DSegWB
de0a 0ade = S_D_MR_SLb_DSegWC
5210 1052 = S_D_MR_STackleBlockedTackleMFDir0
5310 1053 = S_D_MR_STackleBlockedTackleMFDir1
5410 1054 = S_D_MR_STackleBlockedTackleMFDir2
5510 1055 = S_D_MR_STackleBlockedTackleMFDir3
5610 1056 = S_D_MR_STackleBlockedTackleMFDir4
5710 1057 = S_D_MR_STackleBlockedTackleMFDir5
5810 1058 = S_D_MR_STackleBlockedTackleMFDir6
5910 1059 = S_D_MR_STackleBlockedTackleMFDir7
9514 1495 = S_SLb_Aggro
e00a 0ae0 = S_SLb_SDLb
e10a 0ae1 = S_SLb_SPLb
e20a 0ae2 = S_SLb_SSLb
df0a 0adf = S_SLb_iLb
4209 0942 = Sit
4009 0940 = Sit-SitSleep
4109 0941 = Sit-Stand
cb11 11cb = Sit-Stand_Aggressive
d812 12d8 = Sit-Stand_Bouncy
d912 12d9 = Sit-Stand_Casual
0413 1304 = Sit-Stand_Cautious
9612 1296 = Sit-Stand_Cocky
0513 1305 = Sit-Stand_Drunk
e411 11e4 = Sit-Stand_Fidgety
ae12 12ae = Sit-Stand_Hurt
9711 1197 = Sit-Stand_Regal
1b12 121b = Sit-Stand_Sexy
af12 12af = Sit-Stand_Shifty
0613 1306 = Sit-Stand_Shy
0713 1307 = Sit-Stand_Sly
3b12 123b = Sit-Stand_Stoic
3c12 123c = Sit-Stand_Sultry
4609 0946 = SitDesk
4309 0943 = SitDesk-Stand
4409 0944 = SitDesk-Stand_Left
4509 0945 = SitDesk-Stand_Right
4709 0947 = SitDesk_Idle
4809 0948 = SitDesk_Read
4909 0949 = SitDesk_Type
cc11 11cc = SitGround-Stand_Aggressive
da12 12da = SitGround-Stand_Bouncy
db12 12db = SitGround-Stand_Casual
0813 1308 = SitGround-Stand_Cautious
9712 1297 = SitGround-Stand_Cocky
0913 1309 = SitGround-Stand_Drunk
e511 11e5 = SitGround-Stand_Fidgety
b012 12b0 = SitGround-Stand_Hurt
9811 1198 = SitGround-Stand_Regal
2612 1226 = SitGround-Stand_Sexy
b112 12b1 = SitGround-Stand_Shifty
0a13 130a = SitGround-Stand_Shy
0b13 130b = SitGround-Stand_Sly
3d12 123d = SitGround-Stand_Stoic
3e12 123e = SitGround-Stand_Sultry
350f 0f35 = SitGroundHostage
340f 0f34 = SitGroundHostage-Stand
360f 0f36 = SitGroundHostage_Idle1
cd11 11cd = SitGround_Idle1_Aggressive
dc12 12dc = SitGround_Idle1_Bouncy
dd12 12dd = SitGround_Idle1_Casual
0c13 130c = SitGround_Idle1_Cautious
9812 1298 = SitGround_Idle1_Cocky
0d13 130d = SitGround_Idle1_Drunk
e611 11e6 = SitGround_Idle1_Fidgety
b212 12b2 = SitGround_Idle1_Hurt
b011 11b0 = SitGround_Idle1_Regal
1c12 121c = SitGround_Idle1_Sexy
b312 12b3 = SitGround_Idle1_Shifty
0e13 130e = SitGround_Idle1_Shy
0f13 130f = SitGround_Idle1_Sly
3f12 123f = SitGround_Idle1_Stoic
4012 1240 = SitGround_Idle1_Sultry
ce11 11ce = SitGround_Idle2_Aggressive
de12 12de = SitGround_Idle2_Bouncy
df12 12df = SitGround_Idle2_Casual
1013 1310 = SitGround_Idle2_Cautious
9912 1299 = SitGround_Idle2_Cocky
1113 1311 = SitGround_Idle2_Drunk
e711 11e7 = SitGround_Idle2_Fidgety
b412 12b4 = SitGround_Idle2_Hurt
b111 11b1 = SitGround_Idle2_Regal
1d12 121d = SitGround_Idle2_Sexy
e515 15e5 = SitGround_Idle2_Sexy_nonloop
b512 12b5 = SitGround_Idle2_Shifty
1213 1312 = SitGround_Idle2_Shy
1313 1313 = SitGround_Idle2_Sly
4112 1241 = SitGround_Idle2_Stoic
4212 1242 = SitGround_Idle2_Sultry
cf11 11cf = SitGround_Idle3_Aggressive
e012 12e0 = SitGround_Idle3_Bouncy
e112 12e1 = SitGround_Idle3_Casual
1413 1314 = SitGround_Idle3_Cautious
9a12 129a = SitGround_Idle3_Cocky
1513 1315 = SitGround_Idle3_Drunk
e811 11e8 = SitGround_Idle3_Fidgety
e615 15e6 = SitGround_Idle3_Fidgety_nonloop
b612 12b6 = SitGround_Idle3_Hurt
b211 11b2 = SitGround_Idle3_Regal
1e12 121e = SitGround_Idle3_Sexy
b712 12b7 = SitGround_Idle3_Shifty
1613 1316 = SitGround_Idle3_Shy
1713 1317 = SitGround_Idle3_Sly
4312 1243 = SitGround_Idle3_Stoic
e715 15e7 = SitGround_Idle3_Stoic_nonloop
4412 1244 = SitGround_Idle3_Sultry
d011 11d0 = SitGround_Idle4_Aggressive
e212 12e2 = SitGround_Idle4_Bouncy
e312 12e3 = SitGround_Idle4_Casual
1813 1318 = SitGround_Idle4_Cautious
9b12 129b = SitGround_Idle4_Cocky
1913 1319 = SitGround_Idle4_Drunk
fb11 11fb = SitGround_Idle4_Fidgety
b812 12b8 = SitGround_Idle4_Hurt
b311 11b3 = SitGround_Idle4_Regal
2712 1227 = SitGround_Idle4_Sexy
b912 12b9 = SitGround_Idle4_Shifty
1a13 131a = SitGround_Idle4_Shy
1b13 131b = SitGround_Idle4_Sly
4512 1245 = SitGround_Idle4_Stoic
4612 1246 = SitGround_Idle4_Sultry
4d09 094d = SitHostage
4c09 094c = SitHostage-Stand
4e09 094e = SitHostage_Idle1
4f09 094f = SitSleep-Sit
8311 1183 = SitSleep-Stand
5009 0950 = SitSleep_Idle1
5109 0951 = SitSleep_Idle2
5209 0952 = SitSleep_Idle3
a511 11a5 = SitStool
a411 11a4 = SitStool-Stand
a611 11a6 = SitStool_Idle1
9e13 139e = SitStool_Idle2
9f13 139f = SitStool_Idle3
5309 0953 = Sit_Idle1
d111 11d1 = Sit_Idle1_Aggressive
e412 12e4 = Sit_Idle1_Bouncy
e512 12e5 = Sit_Idle1_Casual
1c13 131c = Sit_Idle1_Cautious
9c12 129c = Sit_Idle1_Cocky
1d13 131d = Sit_Idle1_Drunk
e911 11e9 = Sit_Idle1_Fidgety
ba12 12ba = Sit_Idle1_Hurt
b411 11b4 = Sit_Idle1_Regal
1f12 121f = Sit_Idle1_Sexy
bb12 12bb = Sit_Idle1_Shifty
1e13 131e = Sit_Idle1_Shy
1f13 131f = Sit_Idle1_Sly
4712 1247 = Sit_Idle1_Stoic
4812 1248 = Sit_Idle1_Sultry
5409 0954 = Sit_Idle2
d211 11d2 = Sit_Idle2_Aggressive
e612 12e6 = Sit_Idle2_Bouncy
e712 12e7 = Sit_Idle2_Casual
2013 1320 = Sit_Idle2_Cautious
9d12 129d = Sit_Idle2_Cocky
2113 1321 = Sit_Idle2_Drunk
ea11 11ea = Sit_Idle2_Fidgety
bc12 12bc = Sit_Idle2_Hurt
b511 11b5 = Sit_Idle2_Regal
2012 1220 = Sit_Idle2_Sexy
bd12 12bd = Sit_Idle2_Shifty
2213 1322 = Sit_Idle2_Shy
2313 1323 = Sit_Idle2_Sly
4912 1249 = Sit_Idle2_Stoic
4a12 124a = Sit_Idle2_Sultry
5509 0955 = Sit_Idle3
d311 11d3 = Sit_Idle3_Aggressive
e812 12e8 = Sit_Idle3_Bouncy
e912 12e9 = Sit_Idle3_Casual
2413 1324 = Sit_Idle3_Cautious
9e12 129e = Sit_Idle3_Cocky
2513 1325 = Sit_Idle3_Drunk
eb11 11eb = Sit_Idle3_Fidgety
be12 12be = Sit_Idle3_Hurt
b611 11b6 = Sit_Idle3_Regal
2812 1228 = Sit_Idle3_Sexy
bf12 12bf = Sit_Idle3_Shifty
2613 1326 = Sit_Idle3_Shy
2713 1327 = Sit_Idle3_Sly
4b12 124b = Sit_Idle3_Stoic
4c12 124c = Sit_Idle3_Sultry
d411 11d4 = Sit_Idle4_Aggressive
ea12 12ea = Sit_Idle4_Bouncy
eb12 12eb = Sit_Idle4_Casual
2813 1328 = Sit_Idle4_Cautious
9f12 129f = Sit_Idle4_Cocky
2913 1329 = Sit_Idle4_Drunk
ec11 11ec = Sit_Idle4_Fidgety
c012 12c0 = Sit_Idle4_Hurt
b711 11b7 = Sit_Idle4_Regal
2912 1229 = Sit_Idle4_Sexy
c112 12c1 = Sit_Idle4_Shifty
2a13 132a = Sit_Idle4_Shy
2b13 132b = Sit_Idle4_Sly
4d12 124d = Sit_Idle4_Stoic
4e12 124e = Sit_Idle4_Sultry
0612 1206 = Sitground
4a09 094a = Sitground-Stand
4b09 094b = Sitground_Idle1
0712 1207 = Sitground_Idle2
0812 1208 = Sitground_Idle3
7712 1277 = Sitground_Idle4
5609 0956 = Sneak
a40f 0fa4 = Sneak-Stand
e60f 0fe6 = Sneak2
5709 0957 = Sneak_Idle1
a50f 0fa5 = Sneak_StrafeL
a60f 0fa6 = Sneak_StrafeR
2d11 112d = Sneak_StrafeR2
1612 1216 = Sneak_StrafeRunL
1712 1217 = Sneak_StrafeRunR
5809 0958 = Sneak_TurnL
5909 0959 = Sneak_TurnR
5a09 095a = Sneak_WalkB
5b09 095b = Sneak_WalkF
470a 0a47 = Stand
380a 0a38 = Stand-AcceptShake
390a 0a39 = Stand-AcceptSlap
cb0e 0ecb = Stand-Aggro
6c11 116c = Stand-BedLayLeft
6d11 116d = Stand-BedLayRight
3a0a 0a3a = Stand-Crawl
9311 1193 = Stand-Dance1
7811 1178 = Stand-Dance2
6611 1166 = Stand-Dance3
9411 1194 = Stand-Dance4
8111 1181 = Stand-Dance5
970e 0e97 = Stand-DataTap1
980e 0e98 = Stand-DataTap2
990e 0e99 = Stand-DataTap3
9a0e 0e9a = Stand-DataTap4
4214 1442 = Stand-Invis
3b0a 0a3b = Stand-Jump
3c0a 0a3c = Stand-Kneel
c213 13c2 = Stand-Loot
cc0e 0ecc = Stand-Lug
3d0a 0a3d = Stand-Meditate
3e0a 0a3e = Stand-OfferShake
3f0a 0a3f = Stand-OfferSlap
5911 1159 = Stand-Prone
2c13 132c = Stand-Prone1
2d13 132d = Stand-Prone2
2e13 132e = Stand-Prone3
5a11 115a = Stand-ProneF
2f13 132f = Stand-ProneF1
3013 1330 = Stand-ProneF2
3113 1331 = Stand-ProneF3
400a 0a40 = Stand-RefuseShake
410a 0a41 = Stand-Sit
420a 0a42 = Stand-SitDesk
430a 0a43 = Stand-SitDesk_Left
440a 0a44 = Stand-SitDesk_Right
d511 11d5 = Stand-SitGround_Aggressive
ec12 12ec = Stand-SitGround_Bouncy
ed12 12ed = Stand-SitGround_Casual
3213 1332 = Stand-SitGround_Cautious
a012 12a0 = Stand-SitGround_Cocky
3313 1333 = Stand-SitGround_Drunk
ed11 11ed = Stand-SitGround_Fidgety
c212 12c2 = Stand-SitGround_Hurt
9911 1199 = Stand-SitGround_Regal
2112 1221 = Stand-SitGround_Sexy
c312 12c3 = Stand-SitGround_Shifty
3413 1334 = Stand-SitGround_Shy
3513 1335 = Stand-SitGround_Sly
4f12 124f = Stand-SitGround_Stoic
5012 1250 = Stand-SitGround_Sultry
8411 1184 = Stand-SitSleep
a711 11a7 = Stand-SitStool
d611 11d6 = Stand-Sit_Aggressive
ee12 12ee = Stand-Sit_Bouncy
ef12 12ef = Stand-Sit_Casual
3613 1336 = Stand-Sit_Cautious
a112 12a1 = Stand-Sit_Cocky
3713 1337 = Stand-Sit_Drunk
ee11 11ee = Stand-Sit_Fidgety
c412 12c4 = Stand-Sit_Hurt
9a11 119a = Stand-Sit_Regal
2212 1222 = Stand-Sit_Sexy
c512 12c5 = Stand-Sit_Shifty
3813 1338 = Stand-Sit_Shy
3913 1339 = Stand-Sit_Sly
5112 1251 = Stand-Sit_Stoic
5212 1252 = Stand-Sit_Sultry
450a 0a45 = Stand-Sitground
a70f 0fa7 = Stand-Sneak
460a 0a46 = Stand-StandType
480a 0a48 = StandMovementDisruption
490a 0a49 = StandMovementDisruption1_RunF
0410 1004 = StandMovementDisruption1_StrafeRunL
0510 1005 = StandMovementDisruption1_StrafeRunR
4a0a 0a4a = StandMovementDisruption2_RunF
0610 1006 = StandMovementDisruption2_StrafeRunL
0710 1007 = StandMovementDisruption2_StrafeRunR
4b0a 0a4b = StandMovementDisruption3_RunF
0810 1008 = StandMovementDisruption3_StrafeRunL
0910 1009 = StandMovementDisruption3_StrafeRunR
4c0a 0a4c = StandMovementDisruption_Idle1
4d0a 0a4d = StandMovementDisruption_Idle2
4e0a 0a4e = StandMovementDisruption_Idle3
4f0a 0a4f = StandMovementDisruption_TurnL
500a 0a50 = StandMovementDisruption_TurnR
510a 0a51 = StandMovementDisruption_WalkF
530a 0a53 = StandType
520a 0a52 = StandType-Stand
1314 1413 = Stand_Abil_DataNodeLocate2s_A
1414 1414 = Stand_Abil_DataTap6s_A
1514 1415 = Stand_Abil_DataTap8s_A
520f 0f52 = Stand_Abil_DeflectVirus_D
2c14 142c = Stand_Abil_PerfectSelf_A
7812 1278 = Stand_Abil_ProgLauCoderGeneric2s_A
7912 1279 = Stand_Abil_ProgLauCoderGeneric4s_A
7a12 127a = Stand_Abil_ProgLauCoderGeneric6s_A
7b12 127b = Stand_Abil_ProgLauCoderGeneric8s_A
7c12 127c = Stand_Abil_ProgLauCoderSimulacra2s_A
7d12 127d = Stand_Abil_ProgLauCoderSimulacra4s_A
7e12 127e = Stand_Abil_ProgLauCoderSimulacra6s_A
7f12 127f = Stand_Abil_ProgLauCoderSimulacra8s_A
ed13 13ed = Stand_Abil_ProgLauEngageFoes2s_A
ee13 13ee = Stand_Abil_ProgLauEngageFoes4s_A
ef13 13ef = Stand_Abil_ProgLauEngageFoes6s_A
f013 13f0 = Stand_Abil_ProgLauEngageFoes8s_A
8012 1280 = Stand_Abil_ProgLauGuardianPatcher2s_A
8112 1281 = Stand_Abil_ProgLauGuardianPatcher4s_A
8212 1282 = Stand_Abil_ProgLauGuardianPatcher6s_A
8312 1283 = Stand_Abil_ProgLauGuardianPatcher8s_A
6b12 126b = Stand_Abil_ProgLauNetworkHacker2s_A
6c12 126c = Stand_Abil_ProgLauNetworkHacker4s_A
6d12 126d = Stand_Abil_ProgLauNetworkHacker6s_A
6e12 126e = Stand_Abil_ProgLauNetworkHacker8s_A
6f12 126f = Stand_Abil_ProgLauPathologist2s_A
7012 1270 = Stand_Abil_ProgLauPathologist4s_A
7112 1271 = Stand_Abil_ProgLauPathologist6s_A
7212 1272 = Stand_Abil_ProgLauPathologist8s_A
7312 1273 = Stand_Abil_ProgLauSelectivePhage2s_A
7412 1274 = Stand_Abil_ProgLauSelectivePhage4s_A
7512 1275 = Stand_Abil_ProgLauSelectivePhage6s_A
7612 1276 = Stand_Abil_ProgLauSelectivePhage8s_A
8412 1284 = Stand_Abil_ProgLauTeamPatcher2s_A
8512 1285 = Stand_Abil_ProgLauTeamPatcher4s_A
8612 1286 = Stand_Abil_ProgLauTeamPatcher6s_A
8712 1287 = Stand_Abil_ProgLauTeamPatcher8s_A
fc11 11fc = Stand_Abil_ProgramLaunch2s_A
fd11 11fd = Stand_Abil_ProgramLaunch4s_A
fe11 11fe = Stand_Abil_ProgramLaunch6s_A
ff11 11ff = Stand_Abil_ProgramLaunch8s_A
540a 0a54 = Stand_Abil_ProgramLaunch_A
550a 0a55 = Stand_Abil_ProgramLaunch_D
6f0f 0f6f = Stand_Abil_RecallMissionTeam
1310 1013 = Stand_Abil_SelfHeal_A
4f14 144f = Stand_Abil_Spray_A
a20e 0ea2 = Stand_ActivateDevice
560a 0a56 = Stand_AgentTransform
570a 0a57 = Stand_AgentTransform_Fade
d711 11d7 = Stand_Aggressive
2e11 112e = Stand_Aikido
c911 11c9 = Stand_AnalyzeWeakness
f012 12f0 = Stand_Bouncy
590a 0a59 = Stand_Bulletproof
5a0a 0a5a = Stand_Bump_BackLeft
5b0a 0a5b = Stand_Bump_BackRight
5c0a 0a5c = Stand_Bump_FrontLeft
5d0a 0a5d = Stand_Bump_FrontRight
1c11 111c = Stand_CarBump_BackLeft
1d11 111d = Stand_CarBump_BackRight
1e11 111e = Stand_CarBump_FrontLeft
1f11 111f = Stand_CarBump_FrontRight
5e0a 0a5e = Stand_Cart80height_F250
f112 12f1 = Stand_Casual
3a13 133a = Stand_Cautious
9d11 119d = Stand_ChatFaction
f113 13f1 = Stand_ChatFaction_Aggressive
f213 13f2 = Stand_ChatFaction_Bouncy
f313 13f3 = Stand_ChatFaction_Casual
f413 13f4 = Stand_ChatFaction_Cautious
1614 1416 = Stand_ChatFaction_Cocky
1714 1417 = Stand_ChatFaction_Cold
1814 1418 = Stand_ChatFaction_Drunk
2a14 142a = Stand_ChatFaction_Fidgety
1914 1419 = Stand_ChatFaction_Hurt
f513 13f5 = Stand_ChatFaction_Regal
f613 13f6 = Stand_ChatFaction_Sexy
1a14 141a = Stand_ChatFaction_Shifty
f713 13f7 = Stand_ChatFaction_Shy
f813 13f8 = Stand_ChatFaction_Sly
f913 13f9 = Stand_ChatFaction_Stoic
fa13 13fa = Stand_ChatFaction_Sultry
1b14 141b = Stand_ChatFaction_Umbrella
9f11 119f = Stand_ChatNormal
fb13 13fb = Stand_ChatNormal_Aggressive
fc13 13fc = Stand_ChatNormal_Bouncy
fd13 13fd = Stand_ChatNormal_Casual
fe13 13fe = Stand_ChatNormal_Cautious
1c14 141c = Stand_ChatNormal_Cocky
1d14 141d = Stand_ChatNormal_Cold
1e14 141e = Stand_ChatNormal_Drunk
1f14 141f = Stand_ChatNormal_Fidgety
2014 1420 = Stand_ChatNormal_Hurt
ff13 13ff = Stand_ChatNormal_Regal
0014 1400 = Stand_ChatNormal_Sexy
2114 1421 = Stand_ChatNormal_Shifty
0114 1401 = Stand_ChatNormal_Shy
0214 1402 = Stand_ChatNormal_Sly
0314 1403 = Stand_ChatNormal_Stoic
0414 1404 = Stand_ChatNormal_Sultry
2214 1422 = Stand_ChatNormal_Umbrella
9e11 119e = Stand_ChatShout
0514 1405 = Stand_ChatShout_Aggressive
0614 1406 = Stand_ChatShout_Bouncy
0714 1407 = Stand_ChatShout_Casual
0814 1408 = Stand_ChatShout_Cautious
2314 1423 = Stand_ChatShout_Cocky
2414 1424 = Stand_ChatShout_Cold
2514 1425 = Stand_ChatShout_Drunk
2614 1426 = Stand_ChatShout_Fidgety
2714 1427 = Stand_ChatShout_Hurt
0914 1409 = Stand_ChatShout_Regal
0a14 140a = Stand_ChatShout_Sexy
2814 1428 = Stand_ChatShout_Shifty
0b14 140b = Stand_ChatShout_Shy
0c14 140c = Stand_ChatShout_Sly
0d14 140d = Stand_ChatShout_Stoic
0e14 140e = Stand_ChatShout_Sultry
2914 1429 = Stand_ChatShout_Umbrella
a212 12a2 = Stand_Cocky
3b13 133b = Stand_Cold
5f0a 0a5f = Stand_CombatAttackerRandomScramble
9113 1391 = Stand_Concealment
0f14 140f = Stand_Crumple
4111 1141 = Stand_DTapRunF
3d11 113d = Stand_DTapStrafeRunLDive
3e11 113e = Stand_DTapStrafeRunLRoll
3f11 113f = Stand_DTapStrafeRunRDive
4011 1140 = Stand_DTapStrafeRunRRoll
4211 1142 = Stand_DTapWalkB
600a 0a60 = Stand_Disguise
610a 0a61 = Stand_DisguiseOff
3c13 133c = Stand_Drunk
9b14 149b = Stand_Emote_2PBangHurt_A
9c14 149c = Stand_Emote_2PBangHurt_D
9d14 149d = Stand_Emote_2PBangMiss2_D
9e14 149e = Stand_Emote_2PBangMiss_A
9f14 149f = Stand_Emote_2PBangMiss_D
a014 14a0 = Stand_Emote_2PButtSmack_A
a114 14a1 = Stand_Emote_2PButtSmack_D
3b11 113b = Stand_Emote_2PDap_A
3c11 113c = Stand_Emote_2PDap_D
5014 1450 = Stand_Emote_2PGiveCakeLoop_A
5114 1451 = Stand_Emote_2PGiveCakeLoop_D
5214 1452 = Stand_Emote_2PGiveCake_A
5314 1453 = Stand_Emote_2PGiveCake_D
1111 1111 = Stand_Emote_2PGiveTake_A
1211 1112 = Stand_Emote_2PGiveTake_D
a80f 0fa8 = Stand_Emote_2PHoldHandsLoop_A
a90f 0fa9 = Stand_Emote_2PHoldHandsLoop_D
aa0f 0faa = Stand_Emote_2PHoldHands_A
ab0f 0fab = Stand_Emote_2PHoldHands_D
2211 1122 = Stand_Emote_2PHoldTwoHandsLoop_A
2311 1123 = Stand_Emote_2PHoldTwoHandsLoop_D
2411 1124 = Stand_Emote_2PHoldTwoHands_A
2511 1125 = Stand_Emote_2PHoldTwoHands_D
2611 1126 = Stand_Emote_2PHug_A
2711 1127 = Stand_Emote_2PHug_D
0f11 110f = Stand_Emote_2PKissRing_A
1011 1110 = Stand_Emote_2PKissRing_D
7911 1179 = Stand_Emote_2PKiss_A
7a11 117a = Stand_Emote_2PKiss_D
2811 1128 = Stand_Emote_2PManHug_A
2911 1129 = Stand_Emote_2PManHug_D
2011 1120 = Stand_Emote_2PPound_A
2111 1121 = Stand_Emote_2PPound_D
ae0f 0fae = Stand_Emote_2PShakeHand_A
af0f 0faf = Stand_Emote_2PShakeHand_D
ac0f 0fac = Stand_Emote_2PSlapFace_A
ad0f 0fad = Stand_Emote_2PSlapFace_D
b00f 0fb0 = Stand_Emote_2PSniffButt_A
b10f 0fb1 = Stand_Emote_2PSniffButt_D
0011 1100 = Stand_Emote_2PWedKiss_A
0111 1101 = Stand_Emote_2PWedKiss_D
0211 1102 = Stand_Emote_2PWedPropose_A
0311 1103 = Stand_Emote_2PWedPropose_D
0411 1104 = Stand_Emote_2PWedRing_A
0511 1105 = Stand_Emote_2PWedRing_D
bb0f 0fbb = Stand_Emote_Aikidodefense1
bc0f 0fbc = Stand_Emote_Aikidodefense2
bd0f 0fbd = Stand_Emote_Aikidodefense3
be0f 0fbe = Stand_Emote_Aikidopower1
bf0f 0fbf = Stand_Emote_Aikidopower2
c00f 0fc0 = Stand_Emote_Aikidopower3
c10f 0fc1 = Stand_Emote_Aikidospeed1
e70f 0fe7 = Stand_Emote_Aikidospeed2
e80f 0fe8 = Stand_Emote_Aikidospeed3
1014 1410 = Stand_Emote_BackFlip
a214 14a2 = Stand_Emote_BackFlop
a314 14a3 = Stand_Emote_Ballet
a414 14a4 = Stand_Emote_BangBang
9213 1392 = Stand_Emote_Beckon_Cautious
9513 1395 = Stand_Emote_Beckon_Drunk
9313 1393 = Stand_Emote_Beckon_Shy
9413 1394 = Stand_Emote_Beckon_Sly
3d13 133d = Stand_Emote_Becon_Cautious
3e13 133e = Stand_Emote_Becon_Drunk
9713 1397 = Stand_Emote_Becon_Sexy
3f13 133f = Stand_Emote_Becon_Shy
4013 1340 = Stand_Emote_Becon_Sly
0a10 100a = Stand_Emote_BigTrouble
5d0f 0f5d = Stand_Emote_Blowkiss
630f 0f63 = Stand_Emote_Blush
640f 0f64 = Stand_Emote_Cheer
9b0f 0f9b = Stand_Emote_Cool
a514 14a5 = Stand_Emote_Cough
700f 0f70 = Stand_Emote_Crackknuckles
910f 0f91 = Stand_Emote_Cry
650f 0f65 = Stand_Emote_Curtsey
a614 14a6 = Stand_Emote_CutItOut
3b10 103b = Stand_Emote_Drinkbottle
4010 1040 = Stand_Emote_Extracheer
570f 0f57 = Stand_Emote_Eyedrops
660f 0f66 = Stand_Emote_Formalbow
670f 0f67 = Stand_Emote_Formalcurtsey
a714 14a7 = Stand_Emote_Giddiyup
580f 0f58 = Stand_Emote_Giggle
9c0f 0f9c = Stand_Emote_Grovel
5e0f 0f5e = Stand_Emote_Handstand
920f 0f92 = Stand_Emote_Headbow
1114 1411 = Stand_Emote_Horns
2a11 112a = Stand_Emote_IAmReady
680f 0f68 = Stand_Emote_Insult
4113 1341 = Stand_Emote_Insult_Cautious
a312 12a3 = Stand_Emote_Insult_Cocky
4213 1342 = Stand_Emote_Insult_Drunk
9813 1398 = Stand_Emote_Insult_Sexy
4313 1343 = Stand_Emote_Insult_Shy
4413 1344 = Stand_Emote_Insult_Sly
b20f 0fb2 = Stand_Emote_Karatedefense1
c20f 0fc2 = Stand_Emote_Karatedefense2
c30f 0fc3 = Stand_Emote_Karatedefense3
710f 0f71 = Stand_Emote_Karatepower1
b30f 0fb3 = Stand_Emote_Karatepower2
b40f 0fb4 = Stand_Emote_Karatepower3
720f 0f72 = Stand_Emote_Karatespeed1
730f 0f73 = Stand_Emote_Karatespeed2
740f 0f74 = Stand_Emote_Karatespeed3
690f 0f69 = Stand_Emote_Khan
7d0f 0f7d = Stand_Emote_Kneel
7e0f 0f7e = Stand_Emote_Kungfudefense1
7f0f 0f7f = Stand_Emote_Kungfudefense2
800f 0f80 = Stand_Emote_Kungfudefense3
810f 0f81 = Stand_Emote_Kungfupower1
820f 0f82 = Stand_Emote_Kungfupower2
830f 0f83 = Stand_Emote_Kungfupower3
840f 0f84 = Stand_Emote_Kungfuspeed1
850f 0f85 = Stand_Emote_Kungfuspeed2
860f 0f86 = Stand_Emote_Kungfuspeed3
5f0f 0f5f = Stand_Emote_Laugh
4513 1345 = Stand_Emote_Laugh_Cautious
a412 12a4 = Stand_Emote_Laugh_Cocky
4613 1346 = Stand_Emote_Laugh_Drunk
9913 1399 = Stand_Emote_Laugh_Sexy
4713 1347 = Stand_Emote_Laugh_Shy
4813 1348 = Stand_Emote_Laugh_Sly
da14 14da = Stand_Emote_LeanWallLoop
6e0a 0a6e = Stand_Emote_LookAround
6a0f 0f6a = Stand_Emote_Loser
4d14 144d = Stand_Emote_MeroCake1
4e14 144e = Stand_Emote_MeroCake2
5d14 145d = Stand_Emote_MeroCake3
a814 14a8 = Stand_Emote_MimeElbowHang
a914 14a9 = Stand_Emote_MimeGlassWall
3c10 103c = Stand_Emote_Mockcry
2b11 112b = Stand_Emote_MoveOut
9d0f 0f9d = Stand_Emote_Neckcrack
6b0f 0f6b = Stand_Emote_Okay
590f 0f59 = Stand_Emote_Onehandedhandstand
aa14 14aa = Stand_Emote_PickNose
2810 1028 = Stand_Emote_Plugnose
7111 1171 = Stand_Emote_PointMe
3911 1139 = Stand_Emote_PointYou
5a0f 0f5a = Stand_Emote_Pointdown
5b0f 0f5b = Stand_Emote_Pointup
1710 1017 = Stand_Emote_PowerPose
ab14 14ab = Stand_Emote_PullRope
600f 0f60 = Stand_Emote_Pullhair
0e10 100e = Stand_Emote_RightOn
750f 0f75 = Stand_Emote_Rolldice
ac14 14ac = Stand_Emote_RussDance
610f 0f61 = Stand_Emote_Sarcasticclap
930f 0f93 = Stand_Emote_Scratchhead
ad14 14ad = Stand_Emote_SelfDuh
9e0f 0f9e = Stand_Emote_Shakefist
